word_english_1,word_english_2,FSG,BSG,MSG,OSG,QSS,QFR,QCON,QPS,TSS,TFR,TCON,TPS
ignorant,dumb,0.178,0,0.2763,0.2415,12,12,,AJ,4,13,3.36,AJ
ignorant,uneducated,0.033,,,,12,12,,AJ,,,,
ignorant,intelligent,0.02,0.015,0.0025,0.0294,12,12,,AJ,8,26,3,AJ
ignorant,people,0.02,0,0,0,12,12,,AJ,18,847,5.51,N
ignorant,unknowing,0.02,,,,12,12,,AJ,,,,
ignorant,closeminded,0.013,,,,12,12,,AJ,,,,
ignorant,fool,0.013,0,0,0.08,12,12,,AJ,14,37,3.46,N
ignorant,racist,0.013,,,,12,12,,AJ,,,,
ignorant,smart,0.013,0,0.1143,0.1285,12,12,,AJ,14,21,3,V
ignorant,stubborn,0.013,0.02,0,0.0091,12,12,,AJ,23,12,,AJ
ignorant,uninformed,0.013,,,,12,12,,AJ,,,,
ignore,snob,0.067,0,0.003,0.0011,23,19,3.08,V,18,1,3.75,N
ignore,avoid,0.061,0.156,0.0019,0.0038,23,19,3.08,V,17,58,2.68,V
ignore,dislike,0.061,0,0.0037,0.0172,23,19,3.08,V,6,14,2.75,V
ignore,forget,0.05,0,0.0013,0.0006,23,19,3.08,V,11,54,2.53,V
ignore,rude,0.039,0,0.0011,0.0072,23,19,3.08,V,20,6,2.95,AJ
ignore,attention,0.033,0.01,0.0001,0.0001,23,19,3.08,V,29,179,2.5,N
ignore,hate,0.028,0,0.0425,0.0066,23,19,3.08,V,12,42,3.86,V
ignore,mean,0.028,0,0.0186,0.0007,23,19,3.08,V,18,199,3.09,N
ignore,disregard,0.022,0.386,0,0.0003,23,19,3.08,V,10,6,,V
ignore,snub,0.022,,,,23,19,3.08,V,,,,
ignore,cruel,0.017,0,0.002,0.0131,23,19,3.08,V,12,15,3.63,AJ
ignore,hurt,0.017,0,0.001,0,23,19,3.08,V,12,37,3.66,V
ignore,reject,0.017,0.014,0.0014,0.0027,23,19,3.08,V,18,10,2.82,V
ignore,shun,0.017,0.132,0.0025,0.01,23,19,3.08,V,23,1,,V
ignore,stupid,0.017,0,0.001,0,23,19,3.08,V,6,24,3.39,AJ
ignore,blind,0.011,0,0,0,23,19,3.08,V,19,47,4.39,AJ
ignore,bore,0.011,,,,23,19,3.08,V,,,,
ignore,leave,0.011,0,0.0088,0.0014,23,19,3.08,V,18,205,3.1,V
ignore,love,0.011,0,0.0118,0.0128,23,19,3.08,V,18,232,3.51,N
ignore,neglect,0.011,0.214,0,0.0075,23,19,3.08,V,12,8,,V
ignore,overlook,0.011,,,,23,19,3.08,V,,,,
ignore,silent,0.011,0,0,0,23,19,3.08,V,9,49,,AJ
ignore,snotty,0.011,0,0.0033,0.0195,23,19,3.08,V,18,0,,AJ
ill,sick,0.824,0.355,0.0222,0.0098,6,39,3.49,AJ,13,51,3.89,AJ
ill,well,0.068,0.022,0.0848,0.1437,6,39,3.49,AJ,12,897,4.57,N
ill,cold,0.027,0,0.0787,0.0408,6,39,3.49,AJ,19,171,4.67,AJ
ill,fever,0.02,0,0.0138,0.2389,6,39,3.49,AJ,14,19,4.37,N
ill,healthy,0.014,0.028,0.0015,0.195,6,39,3.49,AJ,19,33,3.33,AJ
ill,will,0.014,0,0,0,6,39,3.49,AJ,12,2244,2.65,N
illegal,drugs,0.273,0.028,0,0.0037,9,9,,AJ,28,28,,N
illegal,legal,0.144,0.179,0.0011,0.0103,9,9,,AJ,18,72,,AJ
illegal,crime,0.106,0,0.0119,0.007,9,9,,AJ,24,34,3.81,N
illegal,wrong,0.076,0,0.0079,0.0018,9,9,,AJ,6,129,2.6,AJ
illegal,bad,0.045,0,0.0284,0.0012,9,9,,AJ,9,142,3,AJ
illegal,law,0.045,0,0.0216,0.0077,9,9,,AJ,14,299,3.36,N
illegal,unlawful,0.045,0.168,0,0.0176,9,9,,AJ,14,1,,AJ
illegal,steal,0.023,0,0.0044,0.0085,9,9,,AJ,17,5,3.59,V
illegal,lawyer,0.015,0,0.03,0.0051,9,9,,AJ,13,43,5.58,N
illness,sick,0.723,0.024,0.0241,0.0045,7,20,4.05,N,13,51,3.89,AJ
illness,health,0.047,0,0,0.1027,7,20,4.05,N,21,105,3.54,N
illness,death,0.027,0,0.0005,0.001,7,20,4.05,N,15,277,3.86,N
illness,hospital,0.027,0,0.0404,0.2348,7,20,4.05,N,17,110,6.8,N
illness,well,0.027,0,0.0757,0.1258,7,20,4.05,N,12,897,4.57,N
illness,fever,0.014,0,0.0116,0.2082,7,20,4.05,N,14,19,4.37,N
illness,sad,0.014,0,0.0019,0,7,20,4.05,N,7,35,3.52,AJ
illusion,dream,0.155,0,0.0697,0.0079,21,37,2.03,N,10,64,3.03,N
illusion,fantasy,0.095,0,0.021,0.0804,21,37,2.03,N,8,14,2.03,N
illusion,magic,0.074,0.027,0.0013,0.0029,21,37,2.03,N,23,37,2.13,N
illusion,image,0.054,0.016,0.0079,0.0131,21,37,2.03,N,16,119,2.95,N
illusion,fake,0.047,0,0.0022,0,21,37,2.03,N,19,10,2.88,AJ
illusion,mirage,0.047,0.111,0.0041,0.0198,21,37,2.03,N,15,0,3.14,N
illusion,imagine,0.041,0,0.0011,0.0611,21,37,2.03,N,11,61,2.43,V
illusion,optical,0.041,,,,21,37,2.03,N,,,,
illusion,reality,0.041,0.061,0.0088,0.0259,21,37,2.03,N,18,79,3.36,N
illusion,delusion,0.034,,,,21,37,2.03,N,,,,
illusion,picture,0.034,0,0.0107,0.0011,21,37,2.03,N,11,162,6.75,N
illusion,desert,0.027,0,0.0097,0,21,37,2.03,N,8,21,5.9,N
illusion,hallucination,0.027,0.02,0.0015,0.0171,21,37,2.03,N,16,0,2.56,N
illusion,deception,0.02,0,0.0002,0.0017,21,37,2.03,N,18,1,,N
illusion,eye,0.02,0,0.0085,0.0012,21,37,2.03,N,13,122,6.28,N
illusion,thought,0.02,0,0.0017,0.012,21,37,2.03,N,9,442,1.28,N
illusion,vision,0.02,0,0.0078,0.0078,21,37,2.03,N,12,56,4.27,N
illusion,cloud,0.014,0,0.0085,0,21,37,2.03,N,8,28,5.42,N
illusion,drug,0.014,0,0.0006,0,21,37,2.03,N,20,24,5.54,N
illusion,sight,0.014,0,0.0085,0.0069,21,37,2.03,N,8,86,3.84,N
illusion,trick,0.014,0,0.0095,0.0069,21,37,2.03,N,15,15,3.36,N
image,picture,0.173,0.02,0.0018,0,16,119,2.95,N,11,162,6.75,N
image,mirror,0.142,0.224,0.0135,0.0069,16,119,2.95,N,8,27,5.91,N
image,mirage,0.063,0.143,0.0008,0.0131,16,119,2.95,N,15,0,3.14,N
image,see,0.039,0,0.018,0.0021,16,119,2.95,N,14,772,3.44,V
image,vision,0.039,0,0.0075,0.0111,16,119,2.95,N,12,56,4.27,N
image,person,0.031,0,0.001,0,16,119,2.95,N,14,175,6.51,N
image,thought,0.031,0.027,0.0129,0.004,16,119,2.95,N,9,442,1.28,N
image,idea,0.024,0,0.005,0.0137,16,119,2.95,N,17,195,2.87,N
image,impression,0.024,0.01,0,0.0023,16,119,2.95,N,25,45,2.25,N
image,shadow,0.024,0,0.0003,0.0008,16,119,2.95,N,18,36,4.94,N
image,sight,0.024,0,0.011,0.016,16,119,2.95,N,8,86,3.84,N
image,dream,0.016,0,0.0075,0,16,119,2.95,N,10,64,3.03,N
image,figure,0.016,0,0,0.0012,16,119,2.95,N,19,209,4.68,N
image,illusion,0.016,0.054,0.007,0.0131,16,119,2.95,N,21,37,2.03,N
image,imagination,0.016,0,0,0.006,16,119,2.95,N,15,65,3,N
image,reflection,0.016,0.035,0.0544,0.102,16,119,2.95,N,11,32,3.12,N
imagination,creativity,0.324,0.054,0,0.0022,15,65,3,N,23,9,,AV
imagination,dream,0.117,0,0.0349,0.0047,15,65,3,N,10,64,3.03,N
imagination,mind,0.083,0,0.0094,0.0059,15,65,3,N,10,325,2.6,N
imagination,fantasy,0.062,0,0.0088,0.0581,15,65,3,N,8,14,2.03,N
imagination,thought,0.055,0,0.0122,0.0239,15,65,3,N,9,442,1.28,N
imagination,think,0.034,0,0.0192,0.0123,15,65,3,N,22,433,3.38,V
imagination,child,0.021,0,0,0,15,65,3,N,15,213,5.72,N
imagination,creation,0.021,0,0,0,15,65,3,N,18,46,,N
imagination,wild,0.021,0,0,0,15,65,3,N,15,56,3.72,AJ
imagination,artist,0.014,0,0.0327,0.0001,15,65,3,N,12,57,5.65,N
imagination,drug,0.014,0,0,0,15,65,3,N,20,24,5.54,N
imagination,figment,0.014,,,,15,65,3,N,,,,
imagination,intellect,0.014,0,0,0.0046,15,65,3,N,12,5,1.83,N
imagination,picture,0.014,0,0.0001,0,15,65,3,N,11,162,6.75,N
imagination,vivid,0.014,0.095,0,0.0032,15,65,3,N,11,25,,AJ
imagine,dream,0.336,0,0.039,0.0056,11,61,2.43,V,10,64,3.03,N
imagine,think,0.164,0,0.004,0.0043,11,61,2.43,V,22,433,3.38,V
imagine,fantasy,0.075,0,0.0288,0.1687,11,61,2.43,V,8,14,2.03,N
imagine,mind,0.048,0,0.0146,0.0138,11,61,2.43,V,10,325,2.6,N
imagine,create,0.027,0,0,0,11,61,2.43,V,13,54,,V
imagine,vision,0.027,0,0,0,11,61,2.43,V,12,56,4.27,N
imagine,pretend,0.021,0.047,0,0.0031,11,61,2.43,V,13,8,2.68,V
imagine,reality,0.021,0,0.0062,0.0368,11,61,2.43,V,18,79,3.36,N
imagine,figment,0.014,,,,11,61,2.43,V,,,,
imagine,picture,0.014,0,0,0,11,61,2.43,V,11,162,6.75,N
imagine,song,0.014,0,0,0,11,61,2.43,V,16,70,5.04,N
imitate,copy,0.244,0,0.0409,0,18,5,3.44,V,13,38,,N
imitate,mimic,0.139,0.118,0,0.0797,18,5,3.44,V,15,0,3.18,V
imitate,mock,0.061,,,,18,5,3.44,V,,,,
imitate,ape,0.05,0,0.0038,0.0101,18,5,3.44,V,10,3,6.4,N
imitate,close,0.033,0,0,0,18,5,3.44,V,9,234,3.24,AJ
imitate,comedian,0.033,0,0.0004,0.006,18,5,3.44,V,9,5,,N
imitate,mime,0.033,,,,18,5,3.44,V,,,,
imitate,act,0.028,0,0.0025,0.0039,18,5,3.44,V,16,283,3.79,N
imitate,fake,0.028,0,0.012,0.0006,18,5,3.44,V,19,10,2.88,AJ
imitate,same,0.028,0,0.0003,0.0003,18,5,3.44,V,8,686,2.44,AJ
imitate,monkey,0.022,0,0.023,0.0089,18,5,3.44,V,22,9,5.46,N
imitate,pretend,0.022,0,0.0057,0.0138,18,5,3.44,V,13,8,2.68,V
imitate,child,0.017,0,0,0,18,5,3.44,V,15,213,5.72,N
imitate,impersonate,0.017,,,,18,5,3.44,V,,,,
imitate,emulate,0.011,,,,18,5,3.44,V,,,,
imitate,flatter,0.011,,,,18,5,3.44,V,,,,
imitate,funny,0.011,0,0.0204,0.0011,18,5,3.44,V,17,41,3.23,AJ
imitate,like,0.011,0,0.0008,0.0008,18,5,3.44,V,16,1290,2.82,V
immature,child,0.163,0,0.0328,0.0185,15,7,,AJ,15,213,5.72,N
immature,childish,0.105,0.286,0.0015,0.0159,15,7,,AJ,19,11,,AJ
immature,mature,0.105,0.042,0.0036,0.0051,15,7,,AJ,15,31,2.39,AJ
immature,young,0.098,0,0.0149,0.022,15,7,,AJ,9,385,3.14,AJ
immature,kids,0.085,0,0.0003,0.0021,15,7,,AJ,24,32,,N
immature,baby,0.072,0,0.0386,0.0364,15,7,,AJ,19,62,5.77,N
immature,boys,0.039,0,0.0022,0.002,15,7,,AJ,9,143,6.93,N
immature,highschool,0.026,0,0,0.0024,15,7,,AJ,20,5,,N
immature,men,0.026,0,0.0037,0.0027,15,7,,AJ,10,763,6.09,N
immature,me,0.02,0,0.0015,0,15,7,,AJ,12,1181,5,P
immature,silly,0.02,0.014,0.0021,0.003,15,7,,AJ,16,15,2.57,AJ
immature,stupid,0.02,0,0.003,0,15,7,,AJ,6,24,3.39,AJ
immature,brats,0.013,,,,15,7,,AJ,,,,
immature,guys,0.013,0,0.0017,0.0042,15,7,,AJ,14,20,6.36,N
immature,irresponsible,0.013,,,,15,7,,AJ,,,,
immediate,now,0.609,0.028,0.0169,0.0085,11,81,,AJ,9,1314,3.02,AD
immediate,quick,0.06,0,0.005,0.0165,11,81,,AJ,10,68,3.39,AJ
immediate,soon,0.046,0,0.0128,0.2243,11,81,,AJ,14,1,2.54,AV
immediate,fast,0.04,0,0.0292,0.0052,11,81,,AJ,7,78,2.93,AJ
immediate,family,0.013,0,0,0,11,81,,AJ,25,331,5.85,N
immediate,hurry,0.013,0,0.0007,0.0299,11,81,,AJ,9,36,2.77,V
immediate,instantly,0.013,,,,11,81,,AJ,,,,
immediate,late,0.013,0,0.0016,0,11,81,,AJ,11,179,2.53,AJ
immediate,later,0.013,,,,11,81,,AJ,,,,
immediate,rightaway,0.013,,,,11,81,,AJ,,,,
immediate,sudden,0.013,,,,11,81,,AJ,,,,
immoral,wrong,0.27,0,0.0162,0.003,8,5,1.81,AJ,6,129,2.6,AJ
immoral,moral,0.209,0.089,0,0.0042,8,5,1.81,AJ,22,142,1.39,AJ
immoral,bad,0.074,0,0.0254,0,8,5,1.81,AJ,9,142,3,AJ
immoral,sin,0.054,0,0,0.0734,8,5,1.81,AJ,13,67,2.6,N
immoral,sex,0.027,0,0.0029,0,8,5,1.81,AJ,15,84,5.33,N
immoral,illegal,0.02,0,0,0.0238,8,5,1.81,AJ,9,9,,AJ
immoral,dirty,0.014,0,0,0,8,5,1.81,AJ,15,36,4.08,AJ
immoral,dishonest,0.014,0.014,0,0.0146,8,5,1.81,AJ,15,2,2.62,AJ
impact,crash,0.257,0,0.0087,0.0438,12,67,3.32,N,16,20,4.28,V
impact,hit,0.142,0,0.0036,0.0019,12,67,3.32,N,18,115,4.39,V
impact,car,0.108,0,0.1027,0,12,67,3.32,N,25,274,6.35,N
impact,accident,0.068,0,0.0355,0.0716,12,67,3.32,N,20,33,4.26,N
impact,force,0.047,0,0,0.0002,12,67,3.32,N,17,230,2.92,N
impact,collision,0.041,,,,12,67,3.32,N,,,,
impact,crush,0.027,0,0,0,12,67,3.32,N,20,4,,V
impact,death,0.014,0,0,0,12,67,3.32,N,15,277,3.86,N
impact,heavy,0.014,0,0,0.0002,12,67,3.32,N,16,110,4.09,AJ
impact,high,0.014,0,0,0,12,67,3.32,N,11,497,3.62,AJ
impact,impression,0.014,0.02,0,0,12,67,3.32,N,25,45,2.25,N
impact,strong,0.014,0,0.0008,0,12,67,3.32,N,11,202,3.24,AJ
impatience,patient,0.119,0,0.0046,0.0004,28,10,,N,10,86,5.11,AJ
impatience,hurry,0.073,0,0.0043,0.0023,28,10,,N,9,36,2.77,V
impatience,nervous,0.046,0,0.0094,0.0022,28,10,,N,19,24,3.3,AJ
impatience,rushed,0.04,,,,28,10,,N,,,,
impatience,me,0.033,0,0.0013,0.0003,28,10,,N,12,1181,5,P
impatience,now,0.033,0,0.0019,0.0004,28,10,,N,9,1314,3.02,AD
impatience,anger,0.026,0,0.0066,0.0004,28,10,,N,14,48,3.75,N
impatience,anxious,0.026,0,0.0037,0.0211,28,10,,N,19,29,2.44,AJ
impatience,frustration,0.026,0,0.0007,0.0074,28,10,,N,14,10,2.74,N
impatience,intolerant,0.026,,,,28,10,,N,,,,
impatience,time,0.026,0,0.0005,0.0011,28,10,,N,14,1599,3.79,N
impatience,child,0.02,0,0.0003,0,28,10,,N,15,213,5.72,N
impatience,hyper,0.02,0,0,0.0005,28,10,,N,19,0,,N
impatience,impatient,0.02,0,0.0038,0.0403,28,10,,N,19,10,,AJ
impatience,restless,0.02,,,,28,10,,N,,,,
impatience,shorttempered,0.02,,,,28,10,,N,,,,
impatience,stress,0.02,0,0.0034,0.0023,28,10,,N,23,107,3.26,N
impatience,temperamental,0.02,,,,28,10,,N,,,,
impatience,tired,0.02,0,0.0011,0.0009,28,10,,N,14,48,3.04,AJ
impatience,waiting,0.02,,,,28,10,,N,,,,
impatience,annoy,0.013,0,0.0004,0.0007,28,10,,N,15,2,,V
impatience,mean,0.013,0,0.0053,0,28,10,,N,18,199,3.09,N
impatience,pushy,0.013,0,0,0.0028,28,10,,N,21,0,,AD
impatience,quick,0.013,0,0.0049,0.0043,28,10,,N,10,68,3.39,AJ
impatience,rude,0.013,0,0.0013,0.0026,28,10,,N,20,6,2.95,AJ
impatience,slow,0.013,0,0.008,0,28,10,,N,11,60,2.89,AJ
impatience,stubborn,0.013,0,0,0.0018,28,10,,N,23,12,,AJ
impatience,virtue,0.013,0,0,0,28,10,,N,22,30,1.46,N
impatient,patient,0.23,0.02,0,0,19,10,,AJ,10,86,5.11,AJ
impatient,hurry,0.128,0,0.0019,0.0062,19,10,,AJ,9,36,2.77,V
impatient,anxious,0.041,0.047,0,0.006,19,10,,AJ,19,29,2.44,AJ
impatient,waiting,0.041,,,,19,10,,AJ,,,,
impatient,annoying,0.034,0,0,0.0006,19,10,,AJ,24,6,,AJ
impatient,me,0.034,0,0.0002,0,19,10,,AJ,12,1181,5,P
impatient,angry,0.027,0,0.0073,0.0081,19,10,,AJ,9,45,3.75,AJ
impatient,frustrated,0.027,,,,19,10,,AJ,,,,
impatient,fast,0.02,0,0.0398,0,19,10,,AJ,7,78,2.93,AJ
impatient,irritated,0.02,,,,19,10,,AJ,,,,
impatient,mean,0.02,0,0.0011,0.0026,19,10,,AJ,18,199,3.09,N
impatient,rushing,0.02,,,,19,10,,AJ,,,,
impatient,antsy,0.014,,,,19,10,,AJ,,,,
impatient,haste,0.014,,,,19,10,,AJ,,,,
impatient,intolerant,0.014,,,,19,10,,AJ,,,,
impatient,mad,0.014,0,0.0143,0.0106,19,10,,AJ,11,39,3.04,AJ
impatient,person,0.014,0,0.0014,0.0005,19,10,,AJ,14,175,6.51,N
impatient,stressed,0.014,,,,19,10,,AJ,,,,
impatient,testy,0.014,,,,19,10,,AJ,,,,
impediment,speech,0.2,0.105,0,0,14,1,,N,17,61,4.87,N
impediment,stop,0.053,0,0.0016,0,14,1,,N,8,120,2.93,V
impediment,handicap,0.047,0,0,0,14,1,,N,12,6,,N
impediment,block,0.04,0,0.0022,0.0021,14,1,,N,27,66,5.93,N
impediment,disability,0.04,,,,14,1,,N,,,,
impediment,hindrance,0.04,,,,14,1,,N,,,,
impediment,problem,0.04,0,0.0004,0,14,1,,N,13,313,3.64,N
impediment,obstacle,0.033,0,0,0.0032,14,1,,N,20,10,,N
impediment,doctor,0.013,0,0,0,14,1,,N,19,100,5.75,N
impediment,foot,0.013,0,0,0,14,1,,N,9,70,3.46,N
impediment,pediment,0.013,,,,14,1,,N,,,,
impediment,prevent,0.013,,,,14,1,,N,,,,
impediment,stumble,0.013,0,0,0,14,1,,N,4,1,4.29,V
impediment,unable,0.013,,,,14,1,,N,,,,
implode,explode,0.51,0.056,0.0027,0.0009,8,0,,V,15,6,4.92,V
implode,beg,0.013,0,0,0,8,0,,V,18,11,2.96,V
implode,blowup,0.013,,,,8,0,,V,,,,
implode,building,0.013,0,0,0,8,0,,V,20,160,5.91,N
implode,burst,0.013,0,0.0357,0.1069,8,0,,V,12,33,3.55,V
implode,crush,0.013,0,0,0,8,0,,V,20,4,,V
implode,implore,0.013,,,,8,0,,V,,,,
implode,in,0.013,0,0,0,8,0,,V,2,9999,,PP
important,urgent,0.097,0.174,0,0.0028,25,369,2.38,AJ,10,21,2.09,AJ
important,unimportant,0.048,,,,25,369,2.38,AJ,,,,
important,priority,0.041,,,,25,369,2.38,AJ,,,,
important,serious,0.041,0.036,0,0,25,369,2.38,AJ,20,116,2.63,AJ
important,significant,0.041,,,,25,369,2.38,AJ,,,,
important,information,0.034,0,0,0,25,369,2.38,AJ,22,269,3.8,N
important,necessary,0.034,0.055,0.0063,0.0004,25,369,2.38,AJ,12,222,1.87,AJ
important,trivial,0.034,,,,25,369,2.38,AJ,,,,
important,major,0.028,0.071,0,0.0007,25,369,2.38,AJ,10,247,3.27,AJ
important,school,0.028,0,0.0011,0,25,369,2.38,AJ,22,492,5.25,N
important,vital,0.028,,,,25,369,2.38,AJ,,,,
important,crucial,0.021,,,,25,369,2.38,AJ,,,,
important,imperative,0.021,,,,25,369,2.38,AJ,,,,
important,message,0.021,0,0.0027,0,25,369,2.38,AJ,16,64,4.55,N
important,special,0.021,0.129,0.0008,0.0003,25,369,2.38,AJ,20,245,,AJ
important,attention,0.014,0,0.001,0,25,369,2.38,AJ,29,179,2.5,N
important,family,0.014,0,0.0004,0.0005,25,369,2.38,AJ,25,331,5.85,N
important,know,0.014,0,0,0,25,369,2.38,AJ,24,683,2.7,V
important,life,0.014,0,0.0007,0.0002,25,369,2.38,AJ,11,715,3.88,N
important,meaningful,0.014,0.073,0.0004,0.0013,25,369,2.38,AJ,22,24,,AJ
important,notice,0.014,0,0,0.001,25,369,2.38,AJ,14,59,3.85,N
important,people,0.014,0,0.0003,0.0004,25,369,2.38,AJ,18,847,5.51,N
important,powerful,0.014,0,0,0,25,369,2.38,AJ,10,63,3,AJ
important,valid,0.014,,,,25,369,2.38,AJ,,,,
important,valuable,0.014,0.03,0,0.0003,25,369,2.38,AJ,15,45,2.53,AJ
impossible,hard,0.248,0,0.0587,0.0016,16,84,,AJ,10,202,4.21,AJ
impossible,never,0.111,0,0.0004,0.0007,16,84,,AJ,9,698,2.49,AD
impossible,possible,0.111,0.224,0,0.0009,16,84,,AJ,21,373,,AJ
impossible,difficult,0.052,0,0.0013,0.1603,16,84,,AJ,3,161,2.38,AJ
impossible,can't,0.046,,,,16,84,,AJ,,,,
impossible,easy,0.046,0,0.0233,0.1454,16,84,,AJ,8,125,2.81,V
impossible,mission,0.046,0.185,0,0,16,84,,AJ,18,78,,N
impossible,unable,0.02,,,,16,84,,AJ,,,,
impossible,able,0.013,0,0.0053,0.0025,16,84,,AJ,15,216,2.91,AJ
impossible,challenge,0.013,0,0,0.0217,16,84,,AJ,21,36,2.5,N
impossible,dream,0.013,0,0.0022,0,16,84,,AJ,10,64,3.03,N
impossible,life,0.013,0,0,0,16,84,,AJ,11,715,3.88,N
impossible,no,0.013,0,0.0062,0.0046,16,84,,AJ,9,2201,3.14,AD
impossible,noway,0.013,,,,16,84,,AJ,,,,
impossible,unattainable,0.013,,,,16,84,,AJ,,,,
impossible,unlikely,0.013,,,,16,84,,AJ,,,,
impression,first,0.244,0,0,0,25,45,2.25,N,11,1360,3.07,AJ
impression,good,0.07,0,0.0068,0,25,45,2.25,N,8,807,2.53,AJ
impression,idea,0.05,0,0.006,0.016,25,45,2.25,N,17,195,2.87,N
impression,feeling,0.045,0,0.0046,0.007,25,45,2.25,N,18,172,2.33,N
impression,thought,0.035,0,0.025,0.0064,25,45,2.25,N,9,442,1.28,N
impression,expression,0.025,0.01,0.0019,0.0088,25,45,2.25,N,16,79,2.48,N
impression,art,0.02,0,0.0009,0,25,45,2.25,N,17,208,4.36,N
impression,impact,0.02,0.014,0,0,25,45,2.25,N,12,67,3.32,N
impression,mark,0.02,0,0.0002,0,25,45,2.25,N,18,83,4.6,N
impression,dent,0.015,0,0,0.0003,25,45,2.25,N,18,2,,N
impression,face,0.015,0,0.0082,0.001,25,45,2.25,N,20,371,5.68,N
impression,imitate,0.015,0,0,0.0003,25,45,2.25,N,18,5,3.44,V
impression,imprint,0.015,,,,25,45,2.25,N,,,,
impression,indentation,0.015,,,,25,45,2.25,N,,,,
impression,looks,0.015,0,0.0043,0.0111,25,45,2.25,N,19,78,3.74,V
impression,opinion,0.015,0,0.0027,0.0133,25,45,2.25,N,23,96,2.29,N
impression,personality,0.015,0,0.0001,0.0022,25,45,2.25,N,25,48,2.61,N
impression,view,0.015,0,0.0007,0.0008,25,45,2.25,N,18,186,3.75,N
impression,act,0.01,0,0.0004,0,25,45,2.25,N,16,283,3.79,N
impression,appearance,0.01,0,0.0015,0.01,25,45,2.25,N,16,57,3.4,N
impression,belief,0.01,0,0.0006,0.0017,25,45,2.25,N,20,64,1.55,N
impression,image,0.01,0.024,0.0011,0.0023,25,45,2.25,N,16,119,2.95,N
impression,important,0.01,0,0.0004,0,25,45,2.25,N,25,369,2.38,AJ
impression,mold,0.01,0,0,0,25,45,2.25,N,15,45,4.75,N
impression,mood,0.01,0,0.005,0.0132,25,45,2.25,N,17,37,1.52,N
impulse,quick,0.097,0,0.019,0.0167,18,20,2.08,N,10,68,3.39,AJ
impulse,car,0.083,0,0.001,0.0007,18,20,2.08,N,25,274,6.35,N
impulse,spontaneous,0.076,0,0.0008,0.0221,18,20,2.08,N,18,17,,AJ
impulse,fast,0.041,0,0.0425,0.0104,18,20,2.08,N,7,78,2.93,AJ
impulse,sudden,0.041,,,,18,20,2.08,N,,,,
impulse,reaction,0.04,0.021,0.0026,0.0071,18,20,2.08,N,21,124,2.93,N
impulse,urge,0.034,0.047,0,0.001,18,20,2.08,N,21,21,2.98,V
impulse,action,0.028,0,0.0041,0.0043,18,20,2.08,N,20,291,3,N
impulse,now,0.028,0,0.0064,0,18,20,2.08,N,9,1314,3.02,AD
impulse,perfume,0.021,0,0,0,18,20,2.08,N,12,10,6.03,N
impulse,buying,0.014,,,,18,20,2.08,N,,,,
impulse,desire,0.014,0,0.0016,0,18,20,2.08,N,9,79,2.69,V
impulse,heat,0.014,0,0,0,18,20,2.08,N,16,97,4.84,N
impulse,moment,0.014,0,0,0.0016,18,20,2.08,N,14,246,2.68,N
impulse,react,0.014,,,,18,20,2.08,N,,,,
impulse,reflex,0.014,,,,18,20,2.08,N,,,,
impulse,spray,0.014,0,0,0,18,20,2.08,N,20,16,6.21,V
impulse,whim,0.014,,,,18,20,2.08,N,,,,
in,out,0.94,0.804,0,0,2,9999,,PP,6,2096,2.4,AD
in,door,0.013,0,0,0,2,9999,,PP,23,312,5.95,N
inability,can't,0.171,,,,20,17,,N,,,,
inability,unable,0.158,,,,20,17,,N,,,,
inability,incapable,0.145,,,,20,17,,N,,,,
inability,handicap,0.099,0,0,0,20,17,,N,12,6,,N
inability,ability,0.046,0.042,0.0004,0.0039,20,17,,N,22,74,2.03,N
inability,inept,0.046,,,,20,17,,N,,,,
inability,disabled,0.033,,,,20,17,,N,,,,
inability,able,0.02,0,0.0039,0.0165,20,17,,N,15,216,2.91,AJ
inability,failure,0.02,0,0,0.0006,20,17,,N,21,89,2.56,N
inability,incompetent,0.02,,,,20,17,,N,,,,
inability,sadness,0.02,,,,20,17,,N,,,,
inability,dysfunction,0.013,,,,20,17,,N,,,,
inability,impossible,0.013,0,0,0.0113,20,17,,N,16,84,,AJ
inability,lack,0.013,0,0,0.0005,20,17,,N,27,110,3,N
inability,limited,0.013,,,,20,17,,N,,,,
inability,not,0.013,0,0.0002,0.0003,20,17,,N,21,4609,2.68,AD
inability,test,0.013,0,0.0006,0,20,17,,N,17,119,5.08,N
inability,try,0.013,0,0.0004,0.001,20,17,,N,16,140,2.5,V
inability,weak,0.013,0,0,0,20,17,,N,11,32,3.47,AJ
inability,work,0.013,0,0.0014,0,20,17,,N,19,760,3.88,N
incense,smell,0.453,0,0.0514,0.0056,12,2,4.88,N,13,34,4.4,V
incense,burn,0.101,0,0.0016,0,12,2,4.88,N,20,15,4.81,V
incense,anger,0.047,0,0,0.0058,12,2,4.88,N,14,48,3.75,N
incense,smoke,0.047,0,0,0.0072,12,2,4.88,N,11,41,5.16,N
incense,burner,0.027,,,,12,2,4.88,N,,,,
incense,odor,0.027,0,0.0754,0.3157,12,2,4.88,N,6,14,5.83,N
incense,scent,0.027,0,0.0153,0.2875,12,2,4.88,N,6,6,4.58,N
incense,candle,0.02,0,0,0.0081,12,2,4.88,N,8,18,5.37,N
incense,drugs,0.02,0,0,0,12,2,4.88,N,28,28,,N
incense,aroma,0.014,0.014,0.0013,0.3112,12,2,4.88,N,10,3,4.93,N
